time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1609043898.37707281,0.00954214,0.00238866,0.00000349,73616.00000000,0.00852897,0.000000,0.000000
1609043898.44723034,0.00954176,0.00227159,0.00000348,73685.00000000,0.00858638,0.000000,0.000000
1609043898.54885411,0.00954167,0.00247422,0.00000367,73752.00000000,0.00932100,0.000000,0.000000
1609043898.65198231,0.00954162,0.00247736,0.00000374,73773.00000000,0.00940279,0.000000,0.000000
1609043898.75498295,0.00954147,0.00249147,0.00000363,73755.00000000,0.00916442,0.000000,0.000000
1609043898.85771871,0.00954158,0.00304898,0.00000369,73800.00000000,0.00981348,0.000000,0.000000
1609043898.96193433,0.00954145,0.00275452,0.00000350,73822.00000000,0.00921971,0.000000,0.000000
1609043899.06438994,0.00954131,0.00274500,0.00000351,73808.00000000,0.00918072,0.000000,0.000000
1609043899.16752887,0.00954110,0.00256046,0.00000361,73815.00000000,0.00901131,0.000000,0.000000
1609043899.27083349,0.00954055,0.00218912,0.00000349,73426.00000000,0.00814202,0.000000,0.000000
1609043899.37375784,0.00954019,0.00230078,0.00000360,73475.00000000,0.00862697,0.000000,0.000000
1609043899.47641373,0.00953965,0.00223678,0.00000341,73479.00000000,0.00817023,0.000000,0.000000
1609043899.54666162,0.00953916,0.00212966,0.00000344,73512.00000000,0.00830505,0.000000,0.000000
1609043899.64879584,0.00953888,0.00244665,0.00000352,73536.00000000,0.00882783,0.000000,0.000000
1609043899.75190926,0.00953847,0.00227643,0.00000343,73521.00000000,0.00847715,0.000000,0.000000
1609043899.85511255,0.00953810,0.00231554,0.00000345,73541.00000000,0.00860977,0.000000,0.000000
1609043899.95816588,0.00953776,0.00222624,0.00000356,73566.00000000,0.00867470,0.000000,0.000000
1609043900.06100059,0.00953726,0.00205280,0.00000337,73558.00000000,0.00826506,0.000000,0.000000
1609043900.16402793,0.00953694,0.00240108,0.00000336,73571.00000000,0.00871377,0.000000,0.000000
1609043900.26719141,0.00953649,0.00221191,0.00000333,73590.00000000,0.00839228,0.000000,0.000000
1609043900.37052655,0.00953587,0.00213588,0.00000337,73634.00000000,0.00794757,0.000000,0.000000
1609043900.47342396,0.00953539,0.00213523,0.00000359,73653.00000000,0.00831562,0.000000,0.000000
1609043900.57645249,0.00953478,0.00214416,0.00000340,73681.00000000,0.00798700,0.000000,0.000000
1609043900.64683199,0.00953421,0.00211539,0.00000336,73699.00000000,0.00806533,0.000000,0.000000
1609043900.74847579,0.00953369,0.00218614,0.00000336,73698.00000000,0.00822417,0.000000,0.000000
1609043900.85165334,0.00953329,0.00244076,0.00000332,73723.00000000,0.00849269,0.000000,0.000000
1609043900.95470977,0.00953297,0.00235618,0.00000351,73772.00000000,0.00872627,0.000000,0.000000
1609043901.05788159,0.00953258,0.00233570,0.00000356,73781.00000000,0.00854800,0.000000,0.000000
1609043901.16086912,0.00953200,0.00206937,0.00000340,73797.00000000,0.00804181,0.000000,0.000000
1609043901.26395369,0.00953159,0.00224792,0.00000358,73778.00000000,0.00847667,0.000000,0.000000
1609043901.36741066,0.00953107,0.00216632,0.00000339,73790.00000000,0.00819770,0.000000,0.000000
1609043901.47059727,0.00953066,0.00242123,0.00000345,73807.00000000,0.00848706,0.000000,0.000000
1609043901.57354021,0.00953029,0.00250381,0.00000350,73823.00000000,0.00859082,0.000000,0.000000
1609043901.67651844,0.00953002,0.00243316,0.00000359,73889.00000000,0.00883985,0.000000,0.000000
1609043901.74671984,0.00952988,0.00227226,0.00000365,73899.00000000,0.00917026,0.000000,0.000000
1609043901.84850025,0.00952990,0.00274301,0.00000366,73928.00000000,0.00956724,0.000000,0.000000
1609043901.95166206,0.00952979,0.00258492,0.00000353,73929.00000000,0.00925125,0.000000,0.000000
1609043902.05486917,0.00952994,0.00267617,0.00000377,73947.00000000,0.00991597,0.000000,0.000000
1609043902.15796661,0.00952980,0.00250271,0.00000350,73925.00000000,0.00916368,0.000000,0.000000
1609043902.26080012,0.00952951,0.00229122,0.00000347,73910.00000000,0.00877894,0.000000,0.000000
1609043902.36375594,0.00952929,0.00227835,0.00000358,73915.00000000,0.00898287,0.000000,0.000000
1609043902.46694613,0.00952898,0.00222312,0.00000348,73929.00000000,0.00873044,0.000000,0.000000
1609043902.57007885,0.00952860,0.00223502,0.00000352,73936.00000000,0.00854450,0.000000,0.000000
1609043902.67300248,0.00952817,0.00219942,0.00000339,73919.00000000,0.00842603,0.000000,0.000000
1609043902.77659106,0.00952789,0.00239100,0.00000344,73923.00000000,0.00879190,0.000000,0.000000
1609043902.84698009,0.00952769,0.00230329,0.00000358,73926.00000000,0.00901393,0.000000,0.000000
1609043902.94886637,0.00952750,0.00223260,0.00000352,73940.00000000,0.00904728,0.000000,0.000000
1609043903.05120635,0.00952722,0.00225058,0.00000345,73945.00000000,0.00879605,0.000000,0.000000
1609043903.15519714,0.00952691,0.00223911,0.00000342,73952.00000000,0.00872774,0.000000,0.000000
1609043903.25796413,0.00952692,0.00278325,0.00000359,73972.00000000,0.00955560,0.000000,0.000000
1609043903.36103344,0.00952657,0.00218850,0.00000337,73990.00000000,0.00863938,0.000000,0.000000
1609043903.46371937,0.00952636,0.00229602,0.00000351,74001.00000000,0.00897853,0.000000,0.000000
1609043903.56735873,0.00952608,0.00239372,0.00000337,74027.00000000,0.00881434,0.000000,0.000000
1609043903.66958928,0.00952631,0.00274061,0.00000393,74027.00000000,0.01011860,0.000000,0.000000
1609043903.77303910,0.00952612,0.00256852,0.00000364,74042.00000000,0.00903055,0.000000,0.000000
1609043903.87625647,0.00952585,0.00248816,0.00000354,74098.00000000,0.00883559,0.000000,0.000000
1609043903.94648433,0.00952578,0.00223125,0.00000386,74132.00000000,0.00933744,0.000000,0.000000
1609043904.04838705,0.00952564,0.00263513,0.00000346,74150.00000000,0.00917080,0.000000,0.000000
1609043904.15154862,0.00952547,0.00240211,0.00000358,74150.00000000,0.00908695,0.000000,0.000000
1609043904.25468445,0.00952534,0.00254914,0.00000355,74165.00000000,0.00918358,0.000000,0.000000
1609043904.35781860,0.00952509,0.00233764,0.00000346,74176.00000000,0.00885759,0.000000,0.000000
1609043904.46089101,0.00952486,0.00239961,0.00000346,74170.00000000,0.00894406,0.000000,0.000000
1609043904.56393313,0.00952466,0.00258530,0.00000342,74217.00000000,0.00900783,0.000000,0.000000
1609043904.66706872,0.00952456,0.00262753,0.00000351,74258.00000000,0.00925966,0.000000,0.000000
1609043904.76999164,0.00952445,0.00245226,0.00000360,74265.00000000,0.00923938,0.000000,0.000000
1609043904.87327528,0.00952438,0.00282781,0.00000355,74282.00000000,0.00933525,0.000000,0.000000
1609043904.97619963,0.00952428,0.00245785,0.00000371,74294.00000000,0.00928253,0.000000,0.000000
1609043905.04631472,0.00952447,0.00255793,0.00000386,74310.00000000,0.00999670,0.000000,0.000000
1609043905.14781642,0.00952464,0.00267390,0.00000385,74319.00000000,0.00997128,0.000000,0.000000
1609043905.25121450,0.00952462,0.00259805,0.00000357,74328.00000000,0.00948248,0.000000,0.000000
1609043905.35444999,0.00952448,0.00233790,0.00000351,74337.00000000,0.00915110,0.000000,0.000000
1609043905.45754623,0.00952424,0.00222675,0.00000345,74343.00000000,0.00890501,0.000000,0.000000
1609043905.56061196,0.00952417,0.00238697,0.00000356,74353.00000000,0.00935771,0.000000,0.000000
1609043905.66391683,0.00952437,0.00261280,0.00000378,74387.00000000,0.01003734,0.000000,0.000000
1609043905.76777792,0.00952440,0.00249700,0.00000360,74436.00000000,0.00958523,0.000000,0.000000
1609043905.87096047,0.00952426,0.00253725,0.00000353,74491.00000000,0.00918382,0.000000,0.000000
1609043905.97391224,0.00952428,0.00283033,0.00000360,74564.00000000,0.00955313,0.000000,0.000000
1609043906.07665467,0.00952420,0.00265622,0.00000369,74580.00000000,0.00931689,0.000000,0.000000
1609043906.14661264,0.00952426,0.00233978,0.00000374,74554.00000000,0.00969502,0.000000,0.000000
1609043906.24808669,0.00952420,0.00244109,0.00000360,74570.00000000,0.00936563,0.000000,0.000000
1609043906.35101461,0.00952392,0.00238770,0.00000343,74597.00000000,0.00880379,0.000000,0.000000
1609043906.45422792,0.00952382,0.00267111,0.00000351,74638.00000000,0.00925884,0.000000,0.000000
1609043906.55720592,0.00952373,0.00255312,0.00000358,74671.00000000,0.00928040,0.000000,0.000000
1609043906.66032791,0.00952526,0.00253449,0.00000353,74739.00000000,0.01351951,0.000000,0.000000
1609043906.76341653,0.00952506,0.00229240,0.00000348,74736.00000000,0.00899344,0.000000,0.000000
1609043906.86693454,0.00952479,0.00219006,0.00000347,74740.00000000,0.00882991,0.000000,0.000000
1609043906.97018695,0.00952469,0.00231664,0.00000352,74738.00000000,0.00925958,0.000000,0.000000
1609043907.07308912,0.00952465,0.00266944,0.00000355,74752.00000000,0.00941623,0.000000,0.000000
1609043907.17699575,0.00952435,0.00235154,0.00000351,74706.00000000,0.00875245,0.000000,0.000000
1609043907.24582076,0.00952424,0.00228212,0.00000359,74731.00000000,0.00923789,0.000000,0.000000
1609043907.34759378,0.00952444,0.00282775,0.00000378,74758.00000000,0.01004314,0.000000,0.000000
1609043907.45067024,0.00952437,0.00240279,0.00000352,74772.00000000,0.00934779,0.000000,0.000000
1609043907.55404258,0.00952436,0.00258579,0.00000349,74790.00000000,0.00948290,0.000000,0.000000
1609043907.65712047,0.00952426,0.00243647,0.00000354,74812.00000000,0.00926590,0.000000,0.000000
1609043907.76028013,0.00952414,0.00243847,0.00000346,74804.00000000,0.00920592,0.000000,0.000000
1609043907.86349225,0.00952428,0.00291795,0.00000370,74849.00000000,0.00989248,0.000000,0.000000
1609043907.96693802,0.00952428,0.00236489,0.00000367,74920.00000000,0.00952824,0.000000,0.000000
1609043908.06984234,0.00952416,0.00247530,0.00000353,74933.00000000,0.00920133,0.000000,0.000000
1609043908.17284369,0.00952383,0.00236180,0.00000349,74946.00000000,0.00867736,0.000000,0.000000
1609043908.27563357,0.00952367,0.00263790,0.00000350,74972.00000000,0.00907979,0.000000,0.000000
1609043908.34576464,0.00952394,0.00302243,0.00000390,74969.00000000,0.01023337,0.000000,0.000000
1609043908.44716573,0.00952429,0.00318439,0.00000387,75054.00000000,0.01045860,0.000000,0.000000
1609043908.54997444,0.00952408,0.00235675,0.00000353,74989.00000000,0.00897889,0.000000,0.000000
1609043908.65284443,0.00952367,0.00212656,0.00000341,74748.00000000,0.00843574,0.000000,0.000000
1609043908.75622630,0.00952332,0.00226996,0.00000338,74770.00000000,0.00861326,0.000000,0.000000
1609043908.85971856,0.00952333,0.00236159,0.00000385,74768.00000000,0.00952909,0.000000,0.000000
1609043908.96321321,0.00952309,0.00225572,0.00000352,74779.00000000,0.00889528,0.000000,0.000000
1609043909.06717443,0.00952333,0.00253652,0.00000406,74789.00000000,0.01016469,0.000000,0.000000
1609043909.16983843,0.00952315,0.00230760,0.00000358,74789.00000000,0.00903765,0.000000,0.000000
1609043909.27343011,0.00952328,0.00284941,0.00000382,74798.00000000,0.00987047,0.000000,0.000000
1609043909.37602711,0.00952313,0.00242056,0.00000362,74818.00000000,0.00914140,0.000000,0.000000
1609043909.44627857,0.00952872,0.00386883,0.00000590,74836.00000000,0.02428560,0.000000,0.000000
1609043909.54818416,0.00952931,0.00298339,0.00000392,74825.00000000,0.01106674,0.000000,0.000000
1609043909.65108442,0.00952916,0.00239969,0.00000358,74833.00000000,0.00913051,0.000000,0.000000
1609043909.75406003,0.00952886,0.00224632,0.00000346,74840.00000000,0.00873504,0.000000,0.000000
1609043909.85719466,0.00952877,0.00240082,0.00000380,74853.00000000,0.00930239,0.000000,0.000000
1609043909.95991135,0.00952856,0.00223793,0.00000356,74867.00000000,0.00896412,0.000000,0.000000
1609043910.06289673,0.00952850,0.00225435,0.00000375,74886.00000000,0.00937283,0.000000,0.000000
1609043910.16652441,0.00952872,0.00251137,0.00000378,74904.00000000,0.01010929,0.000000,0.000000
1609043910.26907706,0.00952846,0.00232259,0.00000342,74913.00000000,0.00884923,0.000000,0.000000
1609043910.37305593,0.00952847,0.00288889,0.00000356,74915.00000000,0.00955872,0.000000,0.000000
1609043910.47535706,0.00952837,0.00258752,0.00000367,74917.00000000,0.00926126,0.000000,0.000000
1609043910.54575253,0.00952834,0.00261157,0.00000365,74958.00000000,0.00944953,0.000000,0.000000
1609043910.64727426,0.00952823,0.00246747,0.00000359,74965.00000000,0.00923720,0.000000,0.000000
1609043910.75086188,0.00952846,0.00290598,0.00000365,74969.00000000,0.01012957,0.000000,0.000000
1609043910.85409594,0.00952843,0.00249096,0.00000354,74987.00000000,0.00946010,0.000000,0.000000
1609043910.95729661,0.00952843,0.00250513,0.00000364,75005.00000000,0.00951783,0.000000,0.000000
1609043911.06035209,0.00952863,0.00284604,0.00000381,75010.00000000,0.01006945,0.000000,0.000000
1609043911.16362405,0.00952867,0.00270490,0.00000357,75030.00000000,0.00964079,0.000000,0.000000
1609043911.26711512,0.00952868,0.00271715,0.00000359,75059.00000000,0.00955259,0.000000,0.000000
1609043911.36943173,0.00952857,0.00247089,0.00000354,75025.00000000,0.00923071,0.000000,0.000000
1609043911.47267675,0.00952835,0.00231136,0.00000356,75043.00000000,0.00892938,0.000000,0.000000
1609043911.57553792,0.00952803,0.00230736,0.00000343,75075.00000000,0.00868957,0.000000,0.000000
1609043911.64584708,0.00952787,0.00228165,0.00000352,75124.00000000,0.00909726,0.000000,0.000000
1609043911.74779534,0.00952750,0.00219783,0.00000344,75129.00000000,0.00855141,0.000000,0.000000
1609043911.85057163,0.00952720,0.00227631,0.00000353,75140.00000000,0.00872639,0.000000,0.000000
1609043911.95396376,0.00952690,0.00227821,0.00000353,75170.00000000,0.00872059,0.000000,0.000000
1609043912.05703044,0.00952673,0.00241570,0.00000355,75197.00000000,0.00907638,0.000000,0.000000
1609043912.15995932,0.00952655,0.00240078,0.00000365,75230.00000000,0.00904299,0.000000,0.000000
1609043912.26319218,0.00952660,0.00256444,0.00000371,75252.00000000,0.00965630,0.000000,0.000000
1609043912.36652803,0.00952650,0.00239074,0.00000360,75247.00000000,0.00925345,0.000000,0.000000
1609043912.46962261,0.00952618,0.00219198,0.00000346,75248.00000000,0.00867087,0.000000,0.000000
1609043912.57268739,0.00952577,0.00208344,0.00000339,75246.00000000,0.00844198,0.000000,0.000000
1609043912.67569637,0.00952558,0.00252045,0.00000356,75222.00000000,0.00901778,0.000000,0.000000
1609043912.74593973,0.00952638,0.00388623,0.00000396,75246.00000000,0.01165972,0.000000,0.000000
1609043912.84768486,0.00952618,0.00228137,0.00000366,75251.00000000,0.00899394,0.000000,0.000000
1609043912.95068502,0.00952590,0.00227582,0.00000350,75266.00000000,0.00877738,0.000000,0.000000
1609043913.05378962,0.00952564,0.00232996,0.00000343,75265.00000000,0.00884134,0.000000,0.000000
1609043913.15713167,0.00952532,0.00219886,0.00000336,75189.00000000,0.00866157,0.000000,0.000000
1609043913.25999665,0.00952522,0.00242366,0.00000371,75193.00000000,0.00926380,0.000000,0.000000
1609043913.36332250,0.00952511,0.00236659,0.00000373,75210.00000000,0.00921482,0.000000,0.000000
1609043913.46676564,0.00952491,0.00238922,0.00000356,75223.00000000,0.00900642,0.000000,0.000000
1609043913.56932354,0.00952466,0.00230449,0.00000349,75246.00000000,0.00885432,0.000000,0.000000
1609043913.67321825,0.00952459,0.00254691,0.00000364,75290.00000000,0.00933487,0.000000,0.000000
1609043913.77533817,0.00952422,0.00234106,0.00000345,75342.00000000,0.00853171,0.000000,0.000000
1609043913.84562159,0.00952406,0.00233711,0.00000356,75346.00000000,0.00908245,0.000000,0.000000
1609043913.94747281,0.00952386,0.00241152,0.00000348,75358.00000000,0.00898407,0.000000,0.000000
1609043914.05064821,0.00952360,0.00225109,0.00000351,75347.00000000,0.00884581,0.000000,0.000000
1609043914.15394497,0.00952349,0.00234750,0.00000368,75355.00000000,0.00921868,0.000000,0.000000
1609043914.25682068,0.00952325,0.00231511,0.00000350,75384.00000000,0.00886655,0.000000,0.000000
1609043914.36002278,0.00952289,0.00215805,0.00000341,75404.00000000,0.00856500,0.000000,0.000000
1609043914.46313357,0.00952267,0.00218981,0.00000348,75419.00000000,0.00892608,0.000000,0.000000
1609043914.56666803,0.00952241,0.00240489,0.00000343,75424.00000000,0.00883203,0.000000,0.000000
1609043914.66928506,0.00952208,0.00224112,0.00000345,75445.00000000,0.00861731,0.000000,0.000000
1609043914.77215409,0.00952179,0.00222571,0.00000350,75462.00000000,0.00876294,0.000000,0.000000
1609043914.87523675,0.00952136,0.00221697,0.00000346,75485.00000000,0.00835884,0.000000,0.000000
1609043914.94531679,0.00952113,0.00238439,0.00000350,75500.00000000,0.00890261,0.000000,0.000000
1609043915.04719973,0.00952091,0.00239520,0.00000352,75508.00000000,0.00891933,0.000000,0.000000
1609043915.15016556,0.00952073,0.00228421,0.00000367,75514.00000000,0.00902404,0.000000,0.000000
1609043915.25347853,0.00952050,0.00227174,0.00000358,75522.00000000,0.00892179,0.000000,0.000000
1609043915.35739398,0.00952021,0.00219637,0.00000349,75536.00000000,0.00872889,0.000000,0.000000
1609043915.45962477,0.00952010,0.00253559,0.00000355,75551.00000000,0.00922946,0.000000,0.000000
1609043915.56278110,0.00952001,0.00259843,0.00000361,75590.00000000,0.00925993,0.000000,0.000000
1609043915.66554117,0.00951994,0.00257731,0.00000351,75592.00000000,0.00932887,0.000000,0.000000
1609043915.76941609,0.00951965,0.00216022,0.00000350,75614.00000000,0.00874487,0.000000,0.000000
1609043915.87225389,0.00951939,0.00227954,0.00000342,75630.00000000,0.00881217,0.000000,0.000000
1609043915.97576284,0.00951919,0.00251255,0.00000355,75638.00000000,0.00897602,0.000000,0.000000
1609043916.04567981,0.00951903,0.00231286,0.00000357,75648.00000000,0.00909105,0.000000,0.000000
1609043916.14755392,0.00951891,0.00237172,0.00000347,75648.00000000,0.00918627,0.000000,0.000000
1609043916.25063682,0.00951860,0.00215255,0.00000345,75665.00000000,0.00869446,0.000000,0.000000
1609043916.35402131,0.00951859,0.00245815,0.00000369,75682.00000000,0.00949099,0.000000,0.000000
1609043916.45682907,0.00951863,0.00262584,0.00000364,75690.00000000,0.00961297,0.000000,0.000000
1609043916.55987668,0.00951853,0.00243078,0.00000353,75700.00000000,0.00925461,0.000000,0.000000
1609043916.66293240,0.00951838,0.00233285,0.00000351,75719.00000000,0.00911181,0.000000,0.000000
1609043916.76643395,0.00951827,0.00226519,0.00000356,75723.00000000,0.00921763,0.000000,0.000000
